sector,reporter,partner,reporter_code,partner_code,value,year,flow
agriculture,Netherlands,Indonesia,528,360,2450673381.7746406,2022,export
agriculture,Netherlands,Ireland,528,372,15501022866.203674,2022,export
agriculture,Netherlands,Israel,528,376,3129123509.6568465,2022,export
agriculture,Netherlands,Italy,528,380,80426267886.48656,2022,export
agriculture,Netherlands,Japan,528,392,5646942413.311758,2022,export
agriculture,Netherlands,Kazakhstan,528,398,571417545.493035,2022,export
agriculture,Netherlands,Kuwait,528,414,397139277.473883,2022,export
agriculture,Netherlands,Lebanon,528,422,347450408.63491327,2022,export
agriculture,Netherlands,Mali,528,466,310336996.29516006,2022,export
agriculture,Netherlands,Malta,528,470,721147777.455895,2022,export
agriculture,Netherlands,Mexico,528,484,4068550200.914947,2022,export
agriculture,Netherlands,"Other Asia, nes",528,490,19225026044.493645,2022,export
agriculture,Netherlands,Rep. of Moldova,528,498,54971670.56701756,2022,export
agriculture,Netherlands,Oman,528,512,380172760.39139116,2022,export
agriculture,Netherlands,Curaçao,528,531,407813289.05371547,2022,export
agriculture,Netherlands,New Zealand,528,554,1388213541.3009737,2022,export
agriculture,Netherlands,Pakistan,528,586,1412616265.1120217,2022,export
agriculture,Netherlands,Portugal,528,620,11622626447.10926,2022,export
agriculture,Netherlands,Singapore,528,702,4114926662.072324,2022,export
agriculture,Netherlands,Viet Nam,528,704,2097151044.034125,2022,export
agriculture,Netherlands,Slovenia,528,705,2920759355.283331,2022,export
agriculture,Netherlands,Thailand,528,764,3205224638.955061,2022,export
agriculture,Netherlands,Trinidad and Tobago,528,780,111585493.57283787,2022,export
agriculture,Netherlands,Egypt,528,818,2104184526.468054,2022,export
agriculture,Netherlands,United Rep. of Tanzania,528,834,427834988.8196349,2022,export
agriculture,Netherlands,Bunkers,528,837,23407295829.80032,2022,export
agriculture,Netherlands,Uzbekistan,528,860,198713844.15404466,2022,export
agriculture,Rep. of Korea,Algeria,410,12,330612829.17928016,2022,export
agriculture,Rep. of Korea,Austria,410,40,2174298801.3232207,2022,export
agriculture,Rep. of Korea,Bahrain,410,48,166123074.98883128,2022,export
agriculture,Rep. of Korea,Bermuda,410,60,326479529.97483075,2022,export
agriculture,Rep. of Korea,Cameroon,410,120,139201734.54237863,2022,export
agriculture,Rep. of Korea,Canada,410,124,5711681598.265243,2022,export
agriculture,Rep. of Korea,Sri Lanka,410,144,89885977.20980266,2022,export
agriculture,Rep. of Korea,China,410,156,32445579090.36655,2022,export
agriculture,Rep. of Korea,Costa Rica,410,188,341279978.0337552,2022,export
agriculture,Rep. of Korea,Croatia,410,191,104201671.57856326,2022,export
agriculture,Rep. of Korea,Czechia,410,203,1087092962.1244226,2022,export
agriculture,Rep. of Korea,Dominican Rep.,410,214,425608409.419857,2022,export
agriculture,Rep. of Korea,Ecuador,410,218,327488942.3938384,2022,export
agriculture,Rep. of Korea,Ghana,410,288,66648711.29892582,2022,export
agriculture,Rep. of Korea,Guam,410,316,112360492.98355517,2022,export
agriculture,Rep. of Korea,Guatemala,410,320,489446693.8291575,2022,export
agriculture,Rep. of Korea,"China, Hong Kong SAR",410,344,46125724200.751236,2022,export
agriculture,Rep. of Korea,Iran,410,364,46309074.64044481,2022,export
agriculture,Rep. of Korea,Italy,410,380,4963713681.086216,2022,export
agriculture,Rep. of Korea,Japan,410,392,40186335090.718765,2022,export
agriculture,Rep. of Korea,Kazakhstan,410,398,1274510359.0581017,2022,export
agriculture,Rep. of Korea,Kyrgyzstan,410,417,467375439.7286868,2022,export
agriculture,Rep. of Korea,Liberia,410,430,2035182745.1155481,2022,export
agriculture,Rep. of Korea,Lithuania,410,440,514495618.445385,2022,export
agriculture,Rep. of Korea,Mexico,410,484,7427239908.890746,2022,export
agriculture,Rep. of Korea,"Other Asia, nes",410,490,34048899891.37375,2022,export
agriculture,Rep. of Korea,Mongolia,410,496,223646808.57749394,2022,export
agriculture,Rep. of Korea,New Zealand,410,554,5419783378.294283,2022,export
agriculture,Rep. of Korea,Pakistan,410,586,583905785.8056754,2022,export
agriculture,Rep. of Korea,Papua New Guinea,410,598,213883989.65616134,2022,export
agriculture,Rep. of Korea,Poland,410,616,3670462828.7732825,2022,export
agriculture,Rep. of Korea,Portugal,410,620,499127757.8018839,2022,export
agriculture,Rep. of Korea,Romania,410,642,196042682.1941429,2022,export
agriculture,Rep. of Korea,Russian Federation,410,643,4618431187.741095,2022,export
agriculture,Rep. of Korea,Saudi Arabia,410,682,7422944654.885473,2022,export
agriculture,Rep. of Korea,Serbia,410,688,171038287.2059107,2022,export
agriculture,Rep. of Korea,Slovakia,410,703,3561571560.1687045,2022,export
agriculture,Rep. of Korea,Sudan,410,729,112525653.12153952,2022,export
agriculture,Rep. of Korea,Thailand,410,764,6428151728.764939,2022,export
agriculture,Rep. of Korea,Togo,410,768,1966810224.8999436,2022,export
agriculture,Rep. of Korea,United Arab Emirates,410,784,5070516664.59452,2022,export
agriculture,Rep. of Korea,Tunisia,410,788,143480007.5331101,2022,export
agriculture,Rep. of Korea,United Kingdom,410,826,2197059973.6150866,2022,export
agriculture,Rep. of Korea,Uruguay,410,858,209655605.0833903,2022,export
agriculture,Rep. of Korea,Uzbekistan,410,860,914732314.8236716,2022,export
agriculture,Spain,Albania,724,8,166626085.00003105,2022,export
agriculture,Spain,Algeria,724,12,361887624.26658905,2022,export
agriculture,Spain,Andorra,724,20,1701255938.0978878,2022,export
agriculture,Spain,Argentina,724,32,2103785043.114816,2022,export
agriculture,Spain,Belgium,724,56,5570690431.799473,2022,export
agriculture,Spain,Bolivia (Plurinational State of),724,68,189440380.38266915,2022,export
agriculture,Spain,Bosnia Herzegovina,724,70,117104259.10420905,2022,export
agriculture,Spain,Bulgaria,724,100,1266114059.181266,2022,export
agriculture,Spain,Cabo Verde,724,132,144887683.6622144,2022,export
agriculture,Spain,Colombia,724,170,1905862718.0283031,2022,export
agriculture,Spain,Czechia,724,203,5924365348.617028,2022,export
agriculture,Spain,El Salvador,724,222,237979501.93076426,2022,export
agriculture,Spain,Estonia,724,233,233125204.42261115,2022,export
agriculture,Spain,Germany,724,276,37879898680.15385,2022,export
agriculture,Spain,Ghana,724,288,257163064.5309704,2022,export
agriculture,Spain,Gibraltar,724,292,3073199414.1831517,2022,export
agriculture,Spain,Guatemala,724,320,367023595.0805022,2022,export
agriculture,Spain,Guinea,724,324,176550660.2294982,2022,export
agriculture,Spain,"China, Hong Kong SAR",724,344,1387431265.2126687,2022,export
agriculture,Spain,Iraq,724,368,164090213.6723721,2022,export
agriculture,Spain,Israel,724,376,1611503597.3455575,2022,export
agriculture,Spain,Côte d'Ivoire,724,384,144342770.54177976,2022,export
agriculture,Spain,Jordan,724,400,159238344.80665693,2022,export
agriculture,Spain,Kuwait,724,414,422289653.66655463,2022,export
agriculture,Spain,Libya,724,434,467829739.3174663,2022,export
agriculture,Spain,Malta,724,470,538917501.0205792,2022,export
agriculture,Spain,Oman,724,512,234149993.10261467,2022,export
agriculture,Spain,New Zealand,724,554,442558505.7987047,2022,export
agriculture,Spain,Norway,724,579,754099641.0751017,2022,export
agriculture,Spain,South Africa,724,710,668583540.0079398,2022,export
agriculture,Spain,Switzerland,724,757,9486730153.228874,2022,export
agriculture,Spain,United Arab Emirates,724,784,1392628338.5194287,2022,export
agriculture,Spain,Tunisia,724,788,247700846.89942038,2022,export
agriculture,Spain,United Kingdom,724,826,36921666832.79726,2022,export
agriculture,Spain,Bunkers,724,837,7062865715.382965,2022,export
agriculture,Spain,Uruguay,724,858,135875573.67884338,2022,export
agriculture,United Kingdom,Bahrain,826,48,761484999.1676102,2022,export
agriculture,United Kingdom,Brazil,826,76,1192785827.2015264,2022,export
agriculture,United Kingdom,Sri Lanka,826,144,141903087.71600407,2022,export
agriculture,United Kingdom,Chile,826,152,712049535.836407,2022,export
agriculture,United Kingdom,China,826,156,19295795333.040382,2022,export
agriculture,United Kingdom,Cyprus,826,196,266201131.4229312,2022,export
agriculture,United Kingdom,Dominican Rep.,826,214,495414692.2774332,2022,export
agriculture,United Kingdom,Ecuador,826,218,151350086.54543558,2022,export
agriculture,United Kingdom,Ethiopia,826,231,384851089.6975771,2022,export
agriculture,United Kingdom,Finland,826,246,1346990403.254046,2022,export
agriculture,United Kingdom,France,826,251,18792103470.08741,2022,export
agriculture,United Kingdom,Germany,826,276,28806954582.0089,2022,export
agriculture,United Kingdom,Gibraltar,826,292,488617478.88064945,2022,export
agriculture,United Kingdom,Hungary,826,348,2343441099.2156453,2022,export
agriculture,United Kingdom,Iceland,826,352,140998638.6783765,2022,export
agriculture,United Kingdom,Indonesia,826,360,1455871443.0083678,2022,export
agriculture,United Kingdom,Israel,826,376,3472949858.0519924,2022,export
agriculture,United Kingdom,Italy,826,380,12630702210.044712,2022,export
agriculture,United Kingdom,Jordan,826,400,524935104.2265233,2022,export
agriculture,United Kingdom,Lithuania,826,440,2013297604.705455,2022,export
agriculture,United Kingdom,Luxembourg,826,442,338158057.4952977,2022,export
agriculture,United Kingdom,"China, Macao SAR",826,446,503837890.0167807,2022,export
agriculture,United Kingdom,Morocco,826,504,1061679687.9485247,2022,export
agriculture,United Kingdom,Netherlands,826,528,65505527628.16339,2022,export
agriculture,United Kingdom,New Zealand,826,554,1558955212.3456197,2022,export
agriculture,United Kingdom,Nigeria,826,566,867489859.9353964,2022,export
agriculture,United Kingdom,Norway,826,579,6119889740.9701,2022,export
agriculture,United Kingdom,Panama,826,591,161238286.01651788,2022,export
agriculture,United Kingdom,Poland,826,616,1873100127.15043,2022,export
agriculture,United Kingdom,Romania,826,642,674855437.8103452,2022,export
agriculture,United Kingdom,Russian Federation,826,643,1218650123.107434,2022,export
agriculture,United Kingdom,Senegal,826,686,76058615.66788444,2022,export
agriculture,United Kingdom,Serbia,826,688,116824209.56338577,2022,export
agriculture,United Kingdom,India,826,699,7364556306.573995,2022,export
agriculture,United Kingdom,Viet Nam,826,704,798725404.1473517,2022,export
agriculture,United Kingdom,Slovenia,826,705,269203267.6917012,2022,export
agriculture,United Kingdom,Spain,826,724,9898807539.925241,2022,export
agriculture,United Kingdom,Sweden,826,752,3923930854.952542,2022,export
agriculture,United Kingdom,Trinidad and Tobago,826,780,104460394.1716078,2022,export
agriculture,United Kingdom,United Arab Emirates,826,784,7761049418.283963,2022,export
agriculture,United Kingdom,Türkiye,826,792,11343118635.833786,2022,export
agriculture,United Kingdom,Ukraine,826,804,417252939.4901474,2022,export
agriculture,United Kingdom,North Macedonia,826,807,2738693131.626082,2022,export
agriculture,United Kingdom,Bunkers,826,837,193508632.06009603,2022,export
agriculture,United Kingdom,USA,826,842,24034581434.832054,2022,export
agriculture,USA,Albania,842,8,112085347.23157318,2022,export
agriculture,USA,Antigua and Barbuda,842,28,1281072601.124288,2022,export
agriculture,USA,Azerbaijan,842,31,297777470.9940049,2022,export
agriculture,USA,Australia,842,36,42713446110.01541,2022,export
agriculture,USA,Austria,842,40,4456971281.652061,2022,export
agriculture,USA,Bahrain,842,48,403886013.6394409,2022,export
agriculture,USA,Armenia,842,51,126046793.36009227,2022,export
agriculture,USA,Br. Virgin Isds,842,92,683599047.9772413,2022,export
agriculture,USA,Bulgaria,842,100,569530722.6281503,2022,export
agriculture,USA,Cambodia,842,116,180963235.72347018,2022,export
agriculture,USA,Canada,842,124,488062551139.7868,2022,export
agriculture,USA,Dem. Rep. of the Congo,842,180,129068276.64557599,2022,export
agriculture,USA,Cyprus,842,196,34840902.99628982,2022,export
agriculture,USA,Benin,842,204,421975442.7420002,2022,export
agriculture,USA,Denmark,842,208,5387612488.217362,2022,export
agriculture,USA,Dominican Rep.,842,214,19166391712.171272,2022,export
agriculture,USA,El Salvador,842,222,2617850264.332706,2022,export
agriculture,USA,Ethiopia,842,231,626776579.3028953,2022,export
agriculture,USA,Finland,842,246,2798173554.287788,2022,export
agriculture,USA,French Polynesia,842,258,89972294.95759012,2022,export
agriculture,USA,Djibouti,842,262,100890975.19651353,2022,export
agriculture,USA,Ghana,842,288,1536108613.5348332,2022,export
agriculture,USA,Guyana,842,328,1558761761.1371582,2022,export
agriculture,USA,Haiti,842,332,636138800.5093913,2022,export
agriculture,USA,Honduras,842,340,9809451981.669258,2022,export
agriculture,USA,Hungary,842,348,921738765.0458273,2022,export
agriculture,USA,Indonesia,842,360,15209356962.952501,2022,export
agriculture,USA,Iraq,842,368,643721159.6250553,2022,export
agriculture,USA,Ireland,842,372,23746653927.236904,2022,export
agriculture,USA,Italy,842,380,17869957690.560555,2022,export
agriculture,USA,Jamaica,842,388,2166394856.4641604,2022,export
agriculture,USA,Japan,842,392,90916089214.44234,2022,export
agriculture,USA,Rep. of Korea,842,410,104161756314.76894,2022,export
agriculture,USA,"China, Macao SAR",842,446,139622880.85970253,2022,export
agriculture,USA,Mexico,842,484,354211286096.52344,2022,export
agriculture,USA,"Other Asia, nes",842,490,55939407286.41194,2022,export
agriculture,USA,Mongolia,842,496,242117312.03504342,2022,export
agriculture,USA,Morocco,842,504,3746293085.639197,2022,export
agriculture,USA,Oman,842,512,2071844245.7253478,2022,export
agriculture,USA,Nepal,842,524,132976324.79263318,2022,export
agriculture,USA,Curaçao,842,531,420122801.5198673,2022,export
agriculture,USA,Marshall Isds,842,584,123328431.8103053,2022,export
agriculture,USA,Paraguay,842,600,2920747704.0664062,2022,export
agriculture,USA,Poland,842,616,11618478462.109072,2022,export
agriculture,USA,Qatar,842,634,6021762236.868366,2022,export
agriculture,USA,Russian Federation,842,643,1569136774.435587,2022,export
agriculture,USA,India,842,699,78328374774.47583,2022,export
agriculture,USA,Singapore,842,702,22055512034.50837,2022,export
agriculture,USA,Viet Nam,842,704,18417035911.566654,2022,export
agriculture,USA,South Africa,842,710,6131398504.244833,2022,export
agriculture,USA,Spain,842,724,30236520752.086384,2022,export
agriculture,USA,Sudan,842,729,136123264.97907943,2022,export
agriculture,USA,Suriname,842,740,697568165.4446479,2022,export
agriculture,USA,Togo,842,768,491656831.04760396,2022,export
agriculture,USA,United Arab Emirates,842,784,13094814406.16356,2022,export
agriculture,USA,Türkiye,842,792,9610320387.47031,2022,export
agriculture,USA,Turks and Caicos Isds,842,796,412817697.3132498,2022,export
agriculture,USA,Ukraine,842,804,1372923522.4792175,2022,export
agriculture,USA,United Kingdom,842,826,94540003631.59842,2022,export
energy,Australia,Argentina,36,32,900499550.5729419,2022,export
energy,Australia,Myanmar,36,104,167736761.24945036,2022,export
energy,Australia,Canada,36,124,1363134117.8109248,2022,export
energy,Australia,Sri Lanka,36,144,66341046.37233745,2022,export
energy,Australia,Fiji,36,242,1024244169.8909715,2022,export
energy,Australia,Finland,36,246,639974151.9858905,2022,export
energy,Australia,France,36,251,6236122962.719926,2022,export
energy,Australia,"China, Hong Kong SAR",36,344,4641067999.821097,2022,export
energy,Australia,Ireland,36,372,294652363.4556367,2022,export
